STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,isced11,International Standard Classification of Education (ISCED 2011),acl00,Classification of activities for time use,age,Age class,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,NL,Netherlands,2022,,17.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,NO,Norway,2015,,19.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,NO,Norway,2022,,34.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,PL,Poland,2015,,6.9,,u,low reliability,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,PL,Poland,2022,,4.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,PT,Portugal,2015,,6.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,PT,Portugal,2022,,8.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,RO,Romania,2015,,2.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,RO,Romania,2022,,2.3,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,RS,Serbia,2015,,2.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,RS,Serbia,2022,,3.5,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,SE,Sweden,2015,,31.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,SE,Sweden,2022,,18.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,SI,Slovenia,2015,,10.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,SI,Slovenia,2022,,4.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,SK,Slovakia,2015,,2.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,SK,Slovakia,2022,,3.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,F,Females,PC,Percentage,UK,United Kingdom,2015,,21.8,,u,low reliability,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,AT,Austria,2015,,13.5,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,AT,Austria,2022,,11.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,BE,Belgium,2015,,10.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,BE,Belgium,2022,,6.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,BG,Bulgaria,2015,,4.0,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,BG,Bulgaria,2022,,1.9,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,CH,Switzerland,2015,,35.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,CH,Switzerland,2022,,28.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,CY,Cyprus,2015,,5.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,CY,Cyprus,2022,,4.9,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,CZ,Czechia,2015,,4.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,CZ,Czechia,2022,,5.5,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,DE,Germany,2015,,14.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,DE,Germany,2022,,,,u,low reliability,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,DK,Denmark,2015,,12.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,DK,Denmark,2022,,9.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,EA20,Euro area – 20 countries (from 2023),2022,,9.5,,e,estimated,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,EE,Estonia,2015,,6.9,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,EE,Estonia,2022,,4.9,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,EL,Greece,2015,,12.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,EL,Greece,2022,,7.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,ES,Spain,2015,,11.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,ES,Spain,2022,,7.7,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2015,,14.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,EU27_2020,European Union - 27 countries (from 2020),2022,,8.9,,e,estimated,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,FI,Finland,2015,,18.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,FR,France,2015,,29.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,FR,France,2022,,13.3,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,HR,Croatia,2015,,7.9,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,HR,Croatia,2022,,4.3,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,HU,Hungary,2015,,6.5,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,HU,Hungary,2022,,5.4,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,IE,Ireland,2015,,12.7,,u,low reliability,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,IE,Ireland,2022,,7.9,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,IS,Iceland,2015,,26.6,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,IT,Italy,2015,,8.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,IT,Italy,2022,,3.1,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,LT,Lithuania,2015,,6.2,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,LT,Lithuania,2022,,4.8,,,,,
dataflow,ESTAT:ILC_SCP19$DV_1042(1.0),"Persons participating in formal/informal voluntary activities or active citizenship by sex, age and educational attainment",A,Annual,TOTAL,All ISCED 2011 levels,AC43A,Active citizenship,Y55-64,From 55 to 64 years,M,Males,PC,Percentage,LU,Luxembourg,2015,,25.2,,,,,
